,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
johnbromley,-0.0023950345,0.0051305206,0.010860767,0.008956996,0.00095510564,0.00570607,-0.014653142,0.0041053365,-0.0008133196,-0.0009484312,-0.011782727,1.6524005e-05,0.0072614346,0.010080575,0.013462107,0.008673294,-0.0070724497,-0.01007035,0.0018245466,-0.0046694307,-0.0108739175,0.0034471145,-0.0092690205,0.012075622,8.2493716e-05,0.005470099,-0.0065778703,-0.01481285,-0.003919864,0.0072842757,0.009728744,-0.008933464,0.013496628,0.015405994,0.015396915,-0.002483645,0.0016317619,0.011969053,0.0029575424,0.012249767,-0.007945243,0.00040295476,0.01506346,-0.0077998647,0.009207282,-0.004511299,-0.001292567,-0.002086842,-0.011943721,-0.009703496,-0.0008870596,0.011200535,0.013077565,0.012699398,-0.01432955,0.0074461787,0.015478542,0.0096601965,0.0075251414,-0.0059708417,-0.011857963,-0.004513872,0.00820801,0.0062545766
_goodworks_,-0.0073183794,-0.0019140095,0.0073708706,-0.0011966731,0.009596821,-0.008727683,-0.00693452,-0.008785222,-0.013256274,-0.0106497295,-0.009165628,-0.013109878,-0.010751592,0.006676249,0.004303446,0.011015836,-0.0022691898,0.0036784727,-0.013969656,0.00954207,-0.0011635199,-0.0039469413,-0.005576594,-0.00694336,-0.0035388134,0.013452886,0.007905005,-0.00940774,0.009326359,-0.0006170701,0.0019760374,-0.012408858,-0.0021915846,0.0056162346,0.011354374,0.01178246,-0.011377143,0.007574562,0.008314459,-0.0024493393,-0.005329117,0.0015907269,0.012824308,0.012297781,-0.0020558406,0.011275353,0.00016661547,-0.011661744,0.012131693,0.01310898,-0.015561536,-0.0007916372,0.004157299,-0.0066928267,0.01253349,-0.004209012,-0.006085342,-0.014736867,0.0024030376,-0.007442057,0.010326713,-0.013175644,-0.0077178814,0.013947511
penelopeburk,-0.0061164,0.013112917,0.013020298,-0.008008635,-0.015179821,-0.0086211525,-0.0077177514,-0.009297733,-0.0032524033,-0.0023094588,0.013797463,0.009118284,0.008953853,0.010535192,-0.013965165,0.0010267758,0.008193647,0.0032059273,0.0065077967,-0.008236143,-0.011008039,-0.003400977,-0.011007789,-0.0074968166,-0.0063106716,-0.014039506,-0.0061209737,-0.012348892,-0.009593049,-0.0036621545,0.0094322795,-0.015762543,-0.0017602924,0.0053544114,0.0012086558,-0.0104044825,-0.0057926336,-0.014260973,0.012457569,0.010831816,0.0029510465,-0.001406604,-0.01285586,0.010053462,0.0021062077,-0.0024172952,0.0035899463,0.0052782344,-0.0044878474,-0.0023431608,-0.01363964,-0.008363212,-0.000358371,-0.0009477546,-0.003611716,0.004128889,0.014889893,-0.008212274,0.0063638147,-0.009013318,0.003466246,0.0050820466,0.0030323863,0.0041504647
rojomoboma,0.013347878,0.0040754443,-0.011457092,0.00531856,0.014651081,0.0111897355,0.006976114,-0.0012808464,-0.011410335,-0.008503544,-0.011550205,-0.009153073,-0.0046664844,-0.008610671,0.010998406,0.0021019122,-0.005593272,0.010163605,0.0005614517,0.0027856224,0.013831324,-0.013374062,-0.008920084,-0.016245669,0.011036142,-0.013791599,-0.007948549,-0.0022661209,0.0024631065,0.0039668595,-0.00096390594,-0.003110202,-0.0039384277,0.011239797,-0.0023995265,0.009921701,0.005187738,-0.00749222,-0.010812066,0.0055785435,-6.774586e-05,-0.0042766775,0.014329583,-0.0050455267,0.0007036228,0.008881471,0.0058518928,-0.015543129,-0.016259367,-0.007668656,-0.014607417,-0.00093997165,0.0044070394,0.012759211,-0.0028021454,0.0066771545,0.000658271,0.008647559,-0.012627996,0.012689217,0.0062891026,0.007759198,0.013856832,-0.001014542
gofundme_pro,-0.001095498,0.005476987,-0.014232781,0.010142738,0.0030169599,-0.01274495,-0.0047653094,-0.009050326,0.012953002,0.015202114,-0.010362154,0.01477797,0.011047618,-0.015291039,0.0015334487,0.010581527,-0.00583316,0.0101011805,0.010152284,-0.0031633284,0.011675561,-0.008281482,0.012137465,0.0063863695,-0.014342027,-0.006617211,-0.008574553,0.0072369203,0.009234004,0.014413865,-0.015158679,-0.007658977,-0.005021751,0.0062986817,-0.00809698,-0.0010774359,0.0034499094,-0.01280204,-0.012588121,0.0147165805,0.012467448,-0.008822726,-0.008345658,-0.008463843,0.015082821,-0.011498859,0.010964643,-0.010372901,-0.0032898951,0.0061235093,-0.010457071,0.010500224,0.008351974,-0.015068097,-0.009893123,-0.0010188166,0.015173642,-0.004437851,0.0038738716,0.005242264,-0.012388919,0.002716681,0.013332631,-0.0074646696
thecirclecanada,0.003061187,-0.011301503,-0.0006866682,-0.010588068,0.0005239541,-0.011485881,-0.007465296,-0.0045737163,0.0030005085,-0.0042323973,-0.0090528065,0.010910081,0.013176544,-0.006612771,0.0015469871,-0.014224255,0.0033494646,0.005024454,0.011867957,0.004283396,-0.011172724,-0.0066372664,-0.0027252296,-0.008771182,0.01571883,0.010122895,-0.0099718,-0.012623866,-0.0011713057,-0.015151453,-0.0035054802,-0.0057580248,-0.0014764492,-0.005139522,0.010981201,0.005307948,0.010776425,4.0661038e-05,-0.014747252,0.0039546266,-0.0025997574,-0.0081785,0.012385063,-0.01131087,-0.007838188,-0.015085526,-0.0035701457,-0.01014561,-0.013723376,-0.0015311225,-0.00800675,-0.0068543497,0.00794857,-0.009580647,0.008926527,0.010087623,0.013832662,0.012915495,-0.0022627003,-0.015278465,0.013743768,0.012051735,0.010783586,-0.011209438
afpedmonton,0.011300212,-0.014768396,0.011635832,-0.013463076,-0.015079177,-0.013561108,-0.012805008,0.0033876046,-0.0104084965,-0.012985904,0.007363874,-0.013086715,0.0056681414,-0.0033437337,-0.01303579,0.0029288407,-0.0007324533,0.009878584,-0.001543975,0.008719671,-0.0013582901,0.00092350517,-0.008200339,-0.012133743,-0.010494802,-0.010918501,0.0109942295,0.015225337,0.0014893331,-0.0052839974,0.0089139,-0.0036541866,0.0050474084,0.0096796,0.009611286,-0.010190602,0.0071270783,-0.014762917,-0.014964945,0.005249928,0.0022590251,0.013668291,0.01294004,0.012997851,0.007675183,0.0056247194,-0.004546557,-0.0074055353,0.0016886294,-0.0086900145,-0.0077483323,0.008904277,0.0039797435,-0.0006171222,0.012934487,0.0032783404,0.0073829493,0.015284997,0.0037944424,-0.0059666545,0.0037379037,0.009938949,-0.010142576,-0.0038730768
causevox,0.0151887145,-0.0049929274,0.0075665745,0.014730692,0.008954219,0.014685372,0.005841256,-0.011616025,-0.002333696,0.0038553341,0.00890341,-0.0054363715,-0.007742739,0.0031738565,-0.013444363,0.002389865,-0.0073720566,-0.005503273,0.0019264487,-0.008953871,-0.010261183,-0.0034533525,-0.01171829,-0.0027818787,0.003024385,-0.012045569,-0.0065313834,-0.0063763466,-0.0127842985,0.006655889,0.0040753447,0.00903634,-0.012143934,0.004683581,0.0046238275,-0.009449139,-0.008843714,0.008875354,-0.0018774527,0.011947017,0.008851464,0.014751826,0.004527549,0.009366077,-0.008958676,0.009213468,0.0010393681,0.001656134,-0.0048462274,0.005951882,-0.012735135,-0.005572198,0.007116541,0.010395099,-0.008845035,-0.013922995,0.0028268865,0.012473132,0.0067590545,-0.014189137,-0.0051504434,0.010370213,-0.004488713,0.004009976
samanthanutt,0.0080607645,0.009033444,-0.0059435014,0.0014666958,0.007252427,0.01210341,0.0072137676,0.0045958958,-0.013635394,-3.8325114e-05,-0.014463333,-0.013625571,0.013670603,0.013899983,-0.007407071,0.015597475,-0.012899768,-0.006773502,-0.009451521,0.01317956,0.008451,0.007564693,-0.0044539473,-0.0069894423,0.00029219777,-0.014967873,0.0139121795,-0.009340794,0.00672096,-0.006823827,-0.012925589,-0.0034119906,5.4310796e-05,0.010880151,0.013115265,-0.008170574,0.0083560785,0.011506585,0.011659898,0.009575999,0.00068927294,0.00625478,0.013651443,-0.00690105,-0.006862391,0.004790599,-0.002236898,0.011630593,0.008292698,-0.0088668605,0.008558771,-0.008285099,-0.012682518,-0.0010664134,0.006014664,0.014085653,0.01114113,-0.011891167,-0.010077223,-0.0017935424,-6.6281944e-05,-0.0032633033,-0.008961194,-0.0066809203
seahugger,-0.0058202,0.0048283697,0.0015834024,0.006526346,0.009011011,-0.0016292555,0.007949079,0.015286671,0.0058576055,0.00661809,-0.00037991907,0.0058214883,0.007564614,0.01156619,-0.011464273,0.014459201,-0.006906334,-0.010132938,0.006472006,0.0032777656,-0.011682767,-0.009949384,0.0101386905,0.0047539137,-0.0065088887,-0.015678253,0.00065823685,-0.0127753345,0.008484844,0.0034894675,-0.01470754,0.009337739,-0.014053898,0.0067377766,0.0077134725,-0.004543194,0.008903068,-0.008697751,0.0039658165,0.014403558,-0.00609738,0.011907839,-0.003373582,0.010938322,-0.0017424468,-0.014550251,-0.009188398,-0.007846508,0.010572811,-0.0064394595,0.008848045,0.0149836885,0.0039318954,-0.009346415,0.00902207,-0.0065206396,0.015168291,-0.012878414,0.0023007095,0.013947495,-0.01327372,0.014168912,0.013414597,0.014831404
malburrs,-0.0010610018,0.0072432756,0.01182618,-0.011926698,-0.0068943333,0.010020904,-0.003939733,0.0013623871,5.3867698e-05,0.014882285,0.0028994214,0.0007025879,0.0121452045,-0.012380257,0.002872035,-0.0032133106,-0.010028677,0.014109893,0.014751527,-0.0074775442,0.010390636,-0.008023273,0.010798188,0.008892367,-0.014126884,-0.006271526,0.013346795,0.00031090155,-0.012522791,0.014852639,-0.0037425384,0.0071982965,-0.0068907253,-0.0133047495,0.0092389565,-0.007554468,0.0007558465,0.012891971,0.015014702,-0.0035687182,0.012457978,0.0050899666,0.0056906994,-0.014554882,0.007485736,-0.0015791394,0.0011771023,-0.011647802,-0.010300383,-0.010246528,0.0015495345,0.002247626,-0.007811159,0.010384189,-0.012669098,3.5170466e-05,-0.001664348,0.012639314,0.0066681,0.010456005,0.01006992,-0.0021042265,0.0022195186,0.0039504785
imagine1day,0.005959727,-0.003508451,0.014792047,0.014836436,-0.011491733,0.0141969435,0.003084071,-0.0021306495,-0.0134327905,-0.0013196062,0.0017639706,-0.011826269,0.014231706,0.008988205,0.013609206,-0.0006549606,-0.010198509,-0.013042702,0.011182125,-0.00635367,-0.00047427093,-0.0064645996,0.0028269067,-0.008784386,-0.008938932,-0.008452483,-0.00055034366,-0.0016655445,-0.006544346,-0.00903065,-0.0046589724,-0.005302656,-0.010401361,0.0012001132,0.015240746,0.011509536,0.0069117695,-0.013839282,0.01325763,-0.0050298474,0.012360599,-0.007767457,0.0076472196,-0.013146119,-0.012351539,-0.0018507094,-0.0046222378,-0.008526751,0.003963256,-0.0010949114,-0.009590364,0.00423254,-0.010935827,0.009550067,0.008830622,0.009028108,0.0040262244,-0.008762604,-0.012360803,0.00079722935,-0.010701738,-0.002180087,0.0075468924,-0.008440234
brockhart,-0.0134165175,-0.0052556135,-0.0049614906,0.007836187,-0.015510205,0.012369005,-0.011417476,0.0008841343,0.010864729,0.01044824,-0.01237358,-0.0033594612,0.013285121,-0.0047071185,0.015557446,-0.008962195,0.0057625044,-0.0063618366,-0.0061269253,0.013420189,-0.0057386123,0.0013941322,0.015117757,0.0010227691,-0.010733975,0.0065591782,-0.01005674,-0.013513045,0.002701424,-0.007401768,0.012429956,0.0013380218,-0.0043225866,0.004867589,-0.0077683106,0.0065377187,0.015356783,-0.008760089,-0.0011176933,-0.004911801,-0.0023867227,-0.01383975,-0.0065793023,-0.010466088,0.011232069,0.007872198,0.0047524218,0.01323102,0.013645742,-0.007600164,0.015166426,-0.009277424,0.012074532,-0.0016665161,-0.0042698625,0.007073762,-0.012773937,-0.008612992,0.0063845813,0.011746537,0.0014692079,-0.011851246,0.0013700686,0.001017889
s2avery,0.0048170737,0.012193183,-0.0012934153,-0.011448606,-0.003540285,-0.011702633,-0.006724009,-0.0091629885,0.011473828,0.015422285,-0.0037153577,-0.016072072,-0.014302928,-0.010845951,-0.012537756,-0.011922735,-0.0033503626,-0.0048687365,0.008298934,0.0037088487,0.009330893,-0.008885253,0.013037621,-0.0042702937,0.00423266,0.0065080673,0.004513202,0.0033081688,-0.0046232757,-0.01088471,-0.0046782014,0.0016283263,0.008204774,-0.0033374391,0.0012916327,-0.01480734,-0.002398311,-0.005303726,-0.0054147765,0.0038987023,-0.014430635,-0.013688857,-0.0031544673,-0.0077562463,-0.007573866,-0.004085973,0.0089198,-0.011684376,0.0009009357,-0.0039794906,-0.00029492323,-0.0007422385,0.010672741,0.010808515,-0.014052789,-0.009371778,-0.0069654584,-0.0026176546,-0.011062633,0.0005387715,-0.0142978905,-0.00022133818,0.011587872,-0.006421304
overlapassoc,0.0065971953,-0.007867329,-0.0011889517,-0.0045753447,-0.0056097526,0.002120455,0.016077979,0.0150677,-0.014335965,0.009449972,0.0071936566,-0.012687803,0.0044814968,0.012695011,0.0063843173,-0.009484794,0.0017473227,0.0068113324,-0.005032871,-0.0017861809,0.009119193,-0.0043772594,-0.010338846,0.009251634,0.015232594,-0.0071028396,-0.0047020107,-0.010892826,0.0032527328,-0.00078948855,-0.0032921685,0.012024013,-0.0015394735,-0.0030504023,-0.008733421,0.0018938311,0.012984742,0.012311277,0.010606635,0.0008141002,-0.00061312964,0.013891198,-0.012068221,0.0015746976,0.00942561,0.0035058828,0.009164843,0.009002565,0.010776513,-0.006470161,-0.01497279,-0.0048822444,0.015588816,-0.0056036413,0.01067094,-0.006890708,-0.0008127764,0.0062296274,-0.01468138,-0.008027466,0.0025816942,-0.00923665,-0.0022204078,0.010065088
clearlyca,0.0073892083,0.007267248,0.0076328088,-0.008545296,0.013488555,-0.012224115,0.012426721,0.013454653,-0.0032636728,0.0022255927,-0.013161365,-0.00092338584,-0.013083525,-0.009610727,0.013790848,-0.014553208,0.0016276464,0.0057061184,0.008569932,-0.010981692,-0.00613676,-0.014548937,5.4068863e-05,-0.0051164962,-0.00023262575,0.015622815,-0.0021761674,-0.012456005,-0.008515583,-0.01166266,0.0026970617,0.010611039,-0.0015679952,0.004405778,-0.01349869,0.0043632276,0.00037538074,0.008311555,-0.012530763,0.0030288082,0.015545754,0.0027024038,0.01346069,0.009950865,0.013536474,-0.00679625,0.010416836,-0.0064105,-0.0060588513,-0.0025522094,0.002945589,-0.0007648524,0.014855873,-0.012525169,0.0062333997,0.0010127556,-0.013077481,-0.0041228775,0.015186837,0.012625547,-0.005425738,0.007487649,-0.0060985647,0.0149583705
wommovmillions,-0.011936813,-4.809328e-05,0.013855083,0.008696154,-0.006982102,-0.00450734,0.0042862757,-0.0111181075,0.012692544,0.0014064914,-0.00056904776,0.004839635,-0.010737797,-0.008003644,0.0030049484,0.00501546,-0.012331218,0.005968279,0.0071185706,-0.013135586,0.0016390902,0.0052162004,-0.011574346,-0.012683824,0.0006273439,0.0059165102,0.01479622,0.012795391,-0.013084709,-0.0070051984,-0.0044816965,-0.0017813396,-0.0069752717,-0.006796354,-0.0028808743,-0.008696049,-0.006886676,-0.010862427,0.0010276824,0.0028917054,0.008053515,0.007573421,-0.0038458,0.005705588,0.013711669,0.011608549,0.0058952803,0.009908601,-0.0013020041,0.014543984,0.012846723,0.0038871607,0.009406098,0.010887868,0.009504003,-0.007025513,-0.0019467905,-0.0056002783,-0.007534197,-0.014612603,0.013221971,0.012917083,0.010597537,0.0071849898
burrowsamanda,0.012515303,-0.010948405,0.008369271,0.013428394,-0.0036854055,-0.007167846,0.012713851,0.008723203,-0.003674414,0.0117570795,0.0077799354,-0.01340076,0.009039085,-0.011981886,0.009558177,0.0018837973,-0.0058406927,-0.0041305497,0.0122251995,-0.0042137913,0.0045243427,-0.0018768143,-0.013940468,-0.0029139705,0.012033924,0.0074071623,0.006735241,-0.013273224,0.00527166,-0.0035090446,-0.007843507,-0.008322731,0.011550039,0.001410773,-0.010335494,-0.011423318,-0.00087026507,-0.010248121,0.010223374,0.010012908,0.0036251098,0.013074407,-0.014812512,0.011242209,0.0011634752,0.00014949962,0.0021481272,-0.013261776,-0.004619073,-0.013225462,-0.0019066688,0.00903441,-0.0057406034,-0.013421416,-0.014153099,-0.009108812,-0.0027429983,-0.008135783,0.0009962898,-0.010352245,-0.008527214,-0.0078064725,-0.015201433,-0.005387442
dfsvancouver,-0.011539862,0.0031873211,-0.008522047,0.014526994,-0.009366663,0.010791574,-0.013730996,-0.008664444,0.0032303368,-0.007046222,-0.005989847,0.0051130024,-0.011020381,0.014850467,-0.006897997,-0.009834892,0.006571124,0.014380846,-0.012429827,0.011174838,-0.008862304,-0.0061396416,0.008992237,0.0005096684,-0.011891321,-0.0044377646,0.0128306355,-0.009210104,-0.008038105,-0.0010838836,-0.005309923,-0.009777941,-0.01342239,-0.009579992,-0.008345202,0.0011611974,0.000680348,0.0054376638,-0.010713924,-0.011372062,-0.005280888,0.004006896,0.01042479,0.012899431,-0.01472561,0.009792875,-0.007955224,0.007933217,0.002908884,-0.008448376,0.011266519,-0.013462485,0.0009264071,-0.0028410142,-0.0057067983,-0.0008818675,0.013443431,-0.008960098,-3.372893e-05,-0.010039605,-0.011169869,-0.009411448,0.016078655,-0.01031488
firstuniteddtes,0.013168707,-0.00862152,0.013021923,-0.0003936111,-0.0016462904,0.006378456,0.0074887616,-0.011001196,0.011444765,-0.007828086,-0.005045777,0.008748819,-0.015754594,-0.00116255,-0.0043125683,-0.0061559575,-0.01398502,-0.009008382,0.0073052053,0.011461371,-0.0035418917,-0.0045093284,-0.005528939,-0.010529551,0.011703315,0.006750723,-0.014137217,-0.013643567,-0.010303033,0.008811132,-0.011708107,-0.010242083,0.002957935,-0.011868514,-0.00875588,-0.014711831,-0.0036681006,0.00061325467,0.01091347,0.005596071,-0.011378222,0.0026246216,0.0071366294,0.005724147,-0.0097598005,0.0035074714,0.015048123,-0.011700888,-0.003266007,-0.01285639,-0.0007336422,0.015431458,-0.013169605,0.0077312863,-0.010034476,-0.0036688554,-0.008718276,-0.013426399,0.0040379926,-0.00746116,0.0074531264,-0.00045984663,-0.013521792,-0.011917275
vghfdn,0.013464858,0.00067705865,-0.01027485,0.013025625,-0.008763881,-0.0025395688,0.011028483,-0.010602602,-0.011716266,-0.015366119,-0.008773107,-0.0009386242,-0.0030095014,-0.010506265,0.004755198,-0.012280753,0.00038705298,-0.011327659,0.002163466,-0.006514,0.0018475944,0.015349194,-0.014195996,0.012428016,0.000776188,0.0020792454,-0.0074781985,-0.015283582,0.010394476,-0.010545905,0.012127238,-0.013448107,0.0041101957,0.0156201115,0.013783571,0.00014801195,0.0035244818,-0.013368842,-0.014596445,0.009833365,0.011043557,0.00016748352,0.0020435005,-0.006246077,0.011917433,-0.006548296,-0.00881207,0.014391038,0.011679024,-0.015154998,0.008188662,-0.005963842,0.0054827277,0.016434439,-0.012632583,-0.0010725615,0.0062090694,0.0011547368,0.002639177,-0.01298772,0.0060176463,-0.007189268,0.011895188,-0.0072915447
sbaskette,0.00040008512,0.0013195006,-0.003503837,0.008021936,-0.005084746,-0.0037581052,-0.00021784687,-0.006972194,0.009681568,0.015450231,0.012853952,-0.012416388,0.0013332533,0.014202574,0.012158374,0.0037630685,0.0016272492,-0.009962099,0.003223613,0.008380084,-0.0028331021,0.012663763,-0.0071025575,0.013403261,-0.008224877,-0.011984712,0.012465696,0.010523587,0.007513615,0.007220977,-0.00018307369,0.01146235,-0.0037370434,0.01033457,-0.008333378,0.0074313125,0.0050836653,-0.013840182,-0.014272871,-0.005877425,0.0030255937,-0.0075190417,0.0092149265,0.012253969,-0.010275455,-0.013885447,-0.010407532,0.013028712,-0.015692417,-0.013507057,0.009140761,0.009604504,-0.011184717,-0.011335791,0.0032019927,0.007948526,0.003880836,0.010939825,-0.012170953,-0.0026651584,0.008675054,0.013593991,0.0047340393,-0.0059359195
mangiaebevi,-0.0008415431,0.0049443506,0.0058421735,0.0077401865,0.0074762143,-0.006178526,-0.013535963,0.00711577,0.007342104,0.0029480364,-0.0074132252,0.0050459,-3.877841e-05,0.0048977956,-0.011290615,-0.011214741,0.010795465,0.0035488512,0.008463262,-0.001171574,0.0071329083,-0.011850571,-0.008920841,-0.0122723,-0.013183961,0.0049169194,0.0036955308,0.0031867493,-0.013678268,0.005604988,-0.012239059,-0.0152311195,0.012330586,0.0050566923,-0.0045184568,0.008396391,0.00442579,0.013739008,-0.00028467737,0.0012081973,0.013418091,-0.006580189,-0.0084159635,-0.005207071,-0.0065220073,-0.0040013436,0.013395924,0.004381735,-0.011215854,-0.012740405,-0.0028722472,-0.014448885,-0.014655633,-0.009760134,-0.0071830247,0.01497321,-0.004173411,0.014754998,-0.0010404438,-0.0073494446,0.006187409,0.010451686,0.0048496965,-0.009541085
angcengarle,0.0018676319,0.0004857058,0.0025482401,0.015613122,0.003720337,-0.00031248172,0.010965859,-0.0035087175,-0.0068953135,-0.015522585,-0.00057892356,-0.008391232,0.014724412,0.006590065,-0.009300938,0.010863452,-0.005679344,0.010396947,-0.0030069174,-0.010003027,-0.009593772,-0.000964017,0.008909617,-0.007407548,-0.007627967,-0.00087991316,-0.009924069,0.01282556,0.0027701738,0.01326981,-0.0020724582,0.0023914976,0.0069161165,-0.0072717145,-0.002989078,0.004453291,-0.007110814,-0.009695651,0.0061530103,-0.00822959,-0.010246834,-0.011526975,0.003209705,-0.00044665232,-0.0059044505,0.005637462,0.0055876584,-0.00998476,0.0059537124,-0.012719862,-0.0031265342,-0.007927549,-0.008751625,0.010045353,-0.014757663,-0.015558904,-0.0006016427,-0.010595487,0.010673965,-0.0014115334,-0.008106789,-0.0066790422,0.0130834645,0.005638702
